Genome project	Gene stable ID
caenorhabditis_remanei	WBGene00051411
caenorhabditis_remanei	WBGene00051412
caenorhabditis_remanei	WBGene00051413
caenorhabditis_remanei	WBGene00051414
caenorhabditis_remanei	WBGene00051415
caenorhabditis_remanei	WBGene00051416
caenorhabditis_remanei	WBGene00051417
caenorhabditis_remanei	WBGene00051418
caenorhabditis_remanei	WBGene00051419
caenorhabditis_remanei	WBGene00051420
caenorhabditis_remanei	WBGene00051421
caenorhabditis_remanei	WBGene00051422
caenorhabditis_remanei	WBGene00051423
caenorhabditis_remanei	WBGene00051425
caenorhabditis_remanei	WBGene00051426
caenorhabditis_remanei	WBGene00051427
caenorhabditis_remanei	WBGene00051428
caenorhabditis_remanei	WBGene00051429
caenorhabditis_remanei	WBGene00051430
caenorhabditis_remanei	WBGene00051431
caenorhabditis_remanei	WBGene00051432
caenorhabditis_remanei	WBGene00051433
caenorhabditis_remanei	WBGene00051434
caenorhabditis_remanei	WBGene00051435
caenorhabditis_remanei	WBGene00051436
caenorhabditis_remanei	WBGene00051437
caenorhabditis_remanei	WBGene00051438
caenorhabditis_remanei	WBGene00051439
caenorhabditis_remanei	WBGene00051440
caenorhabditis_remanei	WBGene00051441
caenorhabditis_remanei	WBGene00051442
caenorhabditis_remanei	WBGene00051443
caenorhabditis_remanei	WBGene00051444
caenorhabditis_remanei	WBGene00051445
caenorhabditis_remanei	WBGene00051446
caenorhabditis_remanei	WBGene00051448
caenorhabditis_remanei	WBGene00051449
caenorhabditis_remanei	WBGene00051450
caenorhabditis_remanei	WBGene00051451
caenorhabditis_remanei	WBGene00051452
caenorhabditis_remanei	WBGene00051453
caenorhabditis_remanei	WBGene00051454
caenorhabditis_remanei	WBGene00051455
caenorhabditis_remanei	WBGene00051456
caenorhabditis_remanei	WBGene00051457
caenorhabditis_remanei	WBGene00051458
caenorhabditis_remanei	WBGene00051459
caenorhabditis_remanei	WBGene00051460
caenorhabditis_remanei	WBGene00051461
caenorhabditis_remanei	WBGene00051462
caenorhabditis_remanei	WBGene00051463
caenorhabditis_remanei	WBGene00051464
caenorhabditis_remanei	WBGene00051465
caenorhabditis_remanei	WBGene00051466
caenorhabditis_remanei	WBGene00051467
caenorhabditis_remanei	WBGene00051468
caenorhabditis_remanei	WBGene00051469
caenorhabditis_remanei	WBGene00051470
caenorhabditis_remanei	WBGene00051471
caenorhabditis_remanei	WBGene00051477
caenorhabditis_remanei	WBGene00051478
caenorhabditis_remanei	WBGene00051479
caenorhabditis_remanei	WBGene00051480
caenorhabditis_remanei	WBGene00051482
caenorhabditis_remanei	WBGene00051483
caenorhabditis_remanei	WBGene00051484
