Genome project	Gene stable ID
caenorhabditis_elegans	WBGene00000803
caenorhabditis_elegans	WBGene00000804
caenorhabditis_elegans	WBGene00000812
caenorhabditis_elegans	WBGene00000813
caenorhabditis_elegans	WBGene00000814
caenorhabditis_elegans	WBGene00000815
caenorhabditis_elegans	WBGene00000816
caenorhabditis_elegans	WBGene00000817
caenorhabditis_elegans	WBGene00000818
caenorhabditis_elegans	WBGene00000819
caenorhabditis_elegans	WBGene00000820
caenorhabditis_elegans	WBGene00000821
caenorhabditis_elegans	WBGene00000822
caenorhabditis_elegans	WBGene00000829
caenorhabditis_elegans	WBGene00000830
caenorhabditis_elegans	WBGene00000831
caenorhabditis_elegans	WBGene00000832
caenorhabditis_elegans	WBGene00000833
caenorhabditis_elegans	WBGene00000834
caenorhabditis_elegans	WBGene00000835
caenorhabditis_elegans	WBGene00000836
caenorhabditis_elegans	WBGene00000837
caenorhabditis_elegans	WBGene00000838
caenorhabditis_elegans	WBGene00000839
caenorhabditis_elegans	WBGene00000840
caenorhabditis_elegans	WBGene00000841
caenorhabditis_elegans	WBGene00000843
caenorhabditis_elegans	WBGene00000845
caenorhabditis_elegans	WBGene00000846
caenorhabditis_elegans	WBGene00000851
caenorhabditis_elegans	WBGene00000853
caenorhabditis_elegans	WBGene00000854
caenorhabditis_elegans	WBGene00000857
caenorhabditis_elegans	WBGene00000858
caenorhabditis_elegans	WBGene00000859
caenorhabditis_elegans	WBGene00000860
caenorhabditis_elegans	WBGene00000861
