Genome project	Gene stable ID
caenorhabditis_briggsae	WBGene00023995
caenorhabditis_briggsae	WBGene00023996
caenorhabditis_briggsae	WBGene00023997
caenorhabditis_briggsae	WBGene00023998
caenorhabditis_briggsae	WBGene00023999
caenorhabditis_briggsae	WBGene00024000
caenorhabditis_briggsae	WBGene00024001
caenorhabditis_briggsae	WBGene00024002
caenorhabditis_briggsae	WBGene00024003
caenorhabditis_briggsae	WBGene00024004
caenorhabditis_briggsae	WBGene00024005
caenorhabditis_briggsae	WBGene00024006
caenorhabditis_briggsae	WBGene00024007
caenorhabditis_briggsae	WBGene00024008
caenorhabditis_briggsae	WBGene00024009
caenorhabditis_briggsae	WBGene00024010
caenorhabditis_briggsae	WBGene00024011
caenorhabditis_briggsae	WBGene00024012
caenorhabditis_briggsae	WBGene00024013
caenorhabditis_briggsae	WBGene00024014
caenorhabditis_briggsae	WBGene00024015
caenorhabditis_briggsae	WBGene00024016
caenorhabditis_briggsae	WBGene00024017
caenorhabditis_briggsae	WBGene00024018
caenorhabditis_briggsae	WBGene00024019
caenorhabditis_briggsae	WBGene00024020
caenorhabditis_briggsae	WBGene00024021
caenorhabditis_briggsae	WBGene00024022
caenorhabditis_briggsae	WBGene00024023
caenorhabditis_briggsae	WBGene00024024
caenorhabditis_briggsae	WBGene00024025
caenorhabditis_briggsae	WBGene00024026
caenorhabditis_briggsae	WBGene00024027
caenorhabditis_briggsae	WBGene00024028
caenorhabditis_briggsae	WBGene00024029
caenorhabditis_briggsae	WBGene00024030
caenorhabditis_briggsae	WBGene00024031
caenorhabditis_briggsae	WBGene00024032
caenorhabditis_briggsae	WBGene00024033
caenorhabditis_briggsae	WBGene00024034
caenorhabditis_briggsae	WBGene00024035
caenorhabditis_briggsae	WBGene00024036
caenorhabditis_briggsae	WBGene00024037
caenorhabditis_briggsae	WBGene00024038
caenorhabditis_briggsae	WBGene00024039
caenorhabditis_briggsae	WBGene00024040
caenorhabditis_briggsae	WBGene00024041
caenorhabditis_briggsae	WBGene00024042
caenorhabditis_briggsae	WBGene00024043
caenorhabditis_briggsae	WBGene00024044
caenorhabditis_briggsae	WBGene00024045
